is_fraud,id
1,50d82ede-74d6-4a99-b112-4c16da8646d6
1,8807c85f-d4c7-49ed-9b26-f54d1d4ed9fc
1,0931aa17-400c-4415-919e-bb97797f55fe
1,6183c1bc-7378-4d42-b4f0-53f73341bb63
1,8a0b527c-b45b-4d9e-9f27-2248d3fc90e5
1,f3b0f16f-062c-4955-a0dc-ec05f5905f4b
1,d6bafbd4-36eb-4a3b-959a-66594ecc3177
1,d9625fbf-84cf-4db8-8c62-cd66f05d6dd4
1,a2c27850-758b-41c7-aee8-d5eb7e2d10e4
1,9e7e8603-1ec6-40fc-bda7-04040949598e
1,256298fe-9083-434f-9577-76c823cf67df
1,ae8785ed-f7e0-4c29-88a2-bfc97757554c
1,7bd6d9fa-7633-4a6a-88f7-f56d906fe5f8
1,5f8633ef-9ce9-4ea4-9cc3-2f2759dda48b
1,f3ea1438-b5ec-460c-91ef-4848bcb07814
1,711742a4-2f1d-4f7a-afcc-3137d919dfe1
1,076b2c45-dd6b-43e8-8bd3-c5a580342f20
1,04341cfe-6287-4729-991a-be8b22f61a5a
1,332aebb7-b273-4b70-9e02-08deb2a47788
1,ee286cd0-754b-4384-ba34-19e69310b826
1,c5207c77-5c0e-48b6-9458-edd981b3c911
1,ad1396a9-a776-41af-9ccd-e09da1db126d
1,9e89309f-8d38-49fc-b0e2-6e6a4b9e26ad
1,a003ce2c-749c-4cf1-aac7-d30a8603cd52
1,52c55a2e-a51c-4ded-ae98-4210b09a9e70
1,85ed537a-f7db-4953-90b1-477bf5b42439
1,9e9eb66c-62ee-46da-bae0-c7b4745265a7
1,5f71d6b2-064b-4a77-a36f-53f7f9ddec98
1,31762710-acea-40a1-a12f-a67555895b87
1,3529e58a-64a2-4240-86cf-4d8257785b9d
1,c5428862-87d8-4ddf-84f7-8893af6f6d0b
1,12eff62e-0b43-44fd-b01e-52231f45e5d0
1,3595ca59-385b-421f-ac1b-70eb59e18208
1,4f5b2eb6-0822-49c7-a707-85e27b260eac
1,e80cd6e7-00f0-4bec-84fd-2191eb6cf031
1,e93e2071-8a50-4ad0-89bf-3dd13bb9ea61
1,7303eb86-306f-4409-b62f-1aa10cb6ff90
1,cc6f8fd6-d9d8-45f1-8588-631574f9fa52
1,bac4ca27-6d7a-44f4-9331-8b32ea8dff18
1,e8e42eeb-384f-4521-b583-cf0c2c7341ec
1,95b3fe5c-dad4-458a-925b-ba505a7524f3
1,152bce4e-5a55-4cc4-a495-4eb2105cdce9
1,ba0fb8b7-a87d-48d6-a836-2a2598f34a0c
1,7fca88b6-fbb9-4a6b-97d8-1e17286c9418
1,3f3b5565-3155-4b49-8e68-91af44f8f151
1,b2dbc54a-28f9-4956-a585-0f16643cb582
1,954a8c13-c8ec-45f9-b386-115af44663cd
1,c6d3b57c-c866-458d-b7ed-bb09df73bcb8
1,c224cdba-0f5b-4c50-8550-75c56ec5fbc8
1,88942d1b-9869-4276-8302-8c27b46f73e2
1,74a22192-ce19-48f7-b35c-169b96fc0820
1,f0e222eb-fce3-424b-9eb4-eb10d27b7fbf
1,9b30335f-0508-4a30-b070-6d9603fab9fc
1,4e01ae8d-9057-4f10-9c4a-7ff406458d51
1,d7aa2b4a-763c-43e8-8fac-9ecf744fd5dd
1,18f59498-b72e-4de5-adb4-dabf62af9077
1,10934837-4894-4ca8-bc45-e7773a5f893d
1,3e088847-b8c8-4b09-94e7-021255debd15
1,b6a85e5f-3095-438f-a882-352193c089f6
1,d6787bf6-696a-4239-9782-cb36c348306f
1,002e77d2-261f-41f7-b10c-3d51c975b745
1,7b22d16c-5dd7-4416-98ef-e90a17bcd0a7
1,71c793bb-ff49-46d0-bfe9-e0afde5317f7
1,b80ee8a7-0c95-4f4a-b2a4-28816ae25a8c
1,f88d05a9-b903-47ab-b363-c0e7c5137869
1,6a619bbd-2299-4a1a-baa3-05183dbc904d
1,c79952b4-9bb6-477f-a67d-dee13926b842
1,3e40d053-7e7b-4938-a7a0-2b7322f7ee72
1,7c68ab2a-299f-459d-b528-f7febaec2827
1,db98b3d4-3f5c-450a-a29f-cd4fbb4c93c6
1,a6477dca-3c8d-4eb3-b87e-bfe4a396e7c6
1,63e690c1-62be-47ec-9b94-cc7475bcbcf3
1,0ed8938d-c9a1-44f4-85af-ab309ae26180
1,5c58f98b-c90f-4aed-89ae-879f6f7b551d
1,4df9dcfa-a2b1-408e-8685-0aacad7bf74b
1,35282dca-5c41-4d88-b740-41b29aa3d18f
1,af0a4e7f-48cf-4283-a8e1-8b546967168a
1,7de39f35-8977-44d8-bed7-67fe1a567e17
1,f3bf0c54-a276-4274-afd5-00fb2f458132
1,648988be-e6ee-4e52-83b3-0e05d15a7400
1,dc566148-5538-43fe-8723-4896bf071257
1,4ba1edb0-8af5-4fee-acab-54b791f1285e
1,b1f12e86-4af3-4537-a8e0-2c95f370b4b0
1,9cefa019-f00f-4c2c-b82b-c10c308f9161
1,fa24d3a2-c3a1-4bb0-afaf-904aebe9993d
1,c51ca260-7586-4c5d-b15b-37380f63fc3b
1,2785d3fe-d0b2-4c8d-acb3-a3b670f51a63
1,2cd29fd7-eec7-4b4c-9dcd-67194b835eb1
1,bfa17b21-2600-4f1b-8054-40df34eba2cf
1,7cab51d2-35bc-485e-9982-dfc47d0bc5f7
1,dfdc29e2-c4b4-4bbf-a16f-2e01f41d67f4
1,020870f2-235b-41d2-ac7e-2c7526da0582
1,16fb2075-3e4b-4731-a061-cc380bbf25c1
1,eea1044d-1a6f-410d-8512-0e209c78dad7
1,c29a01aa-a3db-4912-ae20-cee27bab8bd2
1,b8612375-6816-483a-ae90-997f6f757f00
1,f4da12bd-1a40-4cb0-bfeb-f72f855db631
1,a60e4332-5cae-4cf8-b426-314bee08fda4
1,9986393c-4457-4380-8f04-48fd432e7ae7
1,7253767c-2801-4e6f-bc5c-a165f536f0b7
1,13c85654-9e76-4fa0-b7ea-028efe4e92ba
1,9b89dbe4-7588-4c1b-aa76-1a613d13a90b
1,2bc045de-a106-4bd1-9701-c880893d0ec8
1,4f98953e-59fd-4cff-8644-6f8443b1a2db
1,0cdad0f3-8bd9-47a2-bf09-1b75bd761c6b
1,ed839e59-0849-4b77-85c8-7958cbe13b9c
1,3ed7272d-8924-428d-a848-f107ce977784
1,631674b5-0f66-4a9b-a0ed-881ec105ca8a
1,dc523a0c-1855-443e-9116-9dc5f43481f3
1,8ab3ab8e-3b97-4cf2-9289-072de0076dd9
1,336ffa0a-4c63-4044-b4a2-4be66ba42b7f
1,634c9bee-8426-4461-8ac0-adde948e0068
1,8f17b3ed-ed2a-46a6-9f7d-f71aa16e6206
1,d1abe5a2-fb28-4008-a506-dbaf55901aaa
1,cc959c26-27bb-4110-ac74-3eaabfee1992
1,c6da0092-8989-4504-aa7f-397c21f744ae
1,71e74bdf-68a9-49dc-89ce-883d474002f0
1,518a9c53-c496-4b4a-9f9e-52bc53656a24
1,acd91747-c25e-4836-ad7e-1dddf447e92f
1,28f81d66-1608-4e4c-b581-beb8436186d2
1,ed96c3d5-fa9c-40a7-b5eb-8248b6939dd5
1,8df8b39d-0912-430a-82c9-b9b2ff0ad2d0
1,af37385f-353a-478e-8f44-1df7bb6a8c8e
1,fb422614-b6fb-4241-9af4-086a98580bfc
1,aa2d5b49-62e6-4066-b3b1-b85c037e89d0
1,e615d73c-1908-42c2-aec4-070320458d0e
1,38ef2153-41a0-4247-99d4-d64b2018d554
1,750498de-9f2c-45b6-b87c-51a1434ab69f
1,c0f50f8c-dd75-4760-b372-d5762d53bd13
1,9b1580a5-bdbf-47e4-9cd2-4eec193e3acf
1,426bf567-c805-43c3-b053-582b318e0b10
1,09f16252-0410-4259-85a6-90b1a7759559
1,f935167e-382b-45ad-8366-7ee3721f6d19
1,7f93582e-95ef-4a67-9098-c1c819f09d89
1,fcd1e6b4-d7d9-4391-97e7-c64c5d98affe
1,396d6941-8452-4cfe-ab03-54ff59ed2cc5
1,9fe26d0a-8aab-470e-ac5a-6bd9174da660
1,0043db77-fe35-4312-9844-1a8fdba58c73
1,00aa37d5-e70b-4b14-8ed3-974fdc78c87a
1,8f879527-fb52-4e0a-aa7c-e8fc17d902a7
1,a8f74254-f961-4e52-8899-9feb16d6019e
1,4b786700-b704-47ff-9034-fb7f750f0f8d
1,7773efb8-dddb-4a49-8fe7-ccffac9a96b9
1,4ed5e901-43d4-4915-9217-de6d0938b58a
1,ff5315c7-bc41-4617-beb6-d23a0c2febc2
1,0cb0938c-a920-4eba-8b4e-f5495314361d
1,43301816-4c05-482e-88dd-c0cf58944a96
1,8bf0e03c-006d-406e-8541-78feceaad199
1,989b3e7b-7dfd-4202-bf1d-7b1a9e9feaf9
1,a04037d3-5ebb-4d81-aa06-35ee4a3b73e0
1,50d5e5fa-780f-4219-ba64-2cdffd435584
1,d1ba8887-3dee-4c1d-9b37-c51d723f2574
1,96b3f96a-65c9-4d57-ac44-569857d1d5ef
1,05b82a18-626b-44af-af56-28b635fd718a
1,8f4996eb-c90a-468f-80f6-1a384dc43694
1,582ab8d3-2984-421a-8d5a-187143fb7655
1,27cac80c-36cc-4096-aeb3-88c272790bc5
1,267a6805-08b5-49e4-8181-6390e5a5d721
1,39efb141-60f8-49df-9c2a-51674362ff05
1,5613379c-7d6f-4384-867d-aa5047245400
1,8199ffac-4dbd-449f-97a2-60860038fc0c
1,514a114a-2c1e-45b2-b32f-987ef8fed41f
1,39719e91-8b64-49a2-ad07-a7686a9c19fc
1,42c137ca-75a2-4b70-833d-00c8ba16960d
1,1dfe8c3d-6236-4873-a0e8-88d47d09061d
1,b83c794b-2e18-422c-955e-6d6748975541
1,277d0d91-a598-41ca-bb92-a6302c48cbb7
1,fdf78d8c-6656-47ae-942b-e7284c63d2b1
1,8b73e000-4fdc-404e-abd0-fd25c9248dd2
1,86d65d0b-885b-4394-89b4-78967346f81e
1,7bb70ff1-a0b7-47ca-ba2e-c1630dc08605
1,b8ffe42d-d08c-4c5e-9941-d0b3691b5652
1,054121bd-1017-4a93-9246-1729dbf8cc6e
1,2df365c9-0178-46a7-be42-a2bb52ae5fc7
1,7ce7a1d4-26fd-4408-bfd1-29e286495356
1,6c9d6d0f-c23d-4890-9755-c8a6d8b0be2d
1,b1475a41-6c31-45d7-95ff-10fd7b5b1d03
1,360e3a0a-9986-4fe9-bbe0-e4f1f9c8fabc
1,5ad2cb74-03f6-419b-aa16-1d6f0876375f
1,a426823a-803e-4bb2-9be3-6ca8ddadf112
1,0077f5c5-3f5e-4779-8709-19a1abdb65f9
1,0ec5e193-3cf1-4b5a-aadb-b04e779e75d2
1,952b1ee3-2c6c-4215-bd6c-152ed1e8a582
1,e4c46f38-ef60-4aa5-ada1-e92a9fe7c0d7
1,215d0d47-aefc-4c69-9da8-780a2eaeabeb
1,e4aa1789-bcba-495a-8e65-4f203216826b
1,6be5ebf8-74a1-4b66-8ba3-4a9be44e56bb
1,48695247-1898-4c89-a3c8-a6cf61eb25ee
1,49a6183c-b5fd-4504-9055-2c77bd1cc468
1,4996c7c4-3405-4b2a-b0b3-6525095a53b0
1,ea50b5ba-55fa-4be2-b09f-c4d42df5a182
1,6462ee5e-7568-447f-9af1-907bb7652db8
1,70e12c1e-1d20-4ca2-a797-bf363deecee1
1,1406c551-70b8-4d50-97e6-d052958f4389
1,d2dbef8a-0b1a-457c-a335-18ff69d9e1f6
1,56edfbce-a9ea-45eb-aebd-1b6e0d6975ea
1,1d9a36f2-a24d-468e-b10c-3fcc94bd9914
1,ca981d7c-c177-4398-93da-49563d46ff39
1,b854da53-40ee-47ec-a9a9-88faea6d0b9f
1,e82eaf67-a953-45ac-ba1f-80f2db13d438
1,c94aae9e-6040-498c-a1c2-d62c9702c268
1,29e6b383-3949-40f8-b986-035879fca5bd
1,f734b72b-84e8-493e-b30b-31477cbdffb6
1,019c31af-cb73-479e-8df6-0c3f6fe59721
1,798e7ac6-576a-4b4c-8019-dee44f6fee0a
1,04845cb0-ba9c-49a2-b5cb-b6ecf74c263d
1,a52a2d0c-45c5-481c-9ac8-b22b8ec5e4b7
1,b7424de1-9a3b-49f8-9369-1e290c88479e
1,0e96d1c3-1660-40e2-a5ec-5f5962e7737b
1,fb3ea2e2-ec20-4245-8001-7d79008b8b6d
1,aea9eddc-6484-4b6b-9707-dd416078ac6c
1,c4eb3725-7ed1-45aa-a99b-edf9f00009fe
1,2dd41c6c-d280-4d34-9c44-156f913980a8
1,8e4fe555-ca55-47c7-b9bb-827352f09d92
1,1b652fa0-ad91-4364-80fc-38482b0e8ee1
1,e4057043-8905-473b-8fee-3556a8cc31fd
1,6d3f1a12-48b8-4f6b-adc6-44627e7444b7
1,08c4540b-e058-48d6-90a1-6d8a4f4530f8
1,81c75a0d-64a3-4901-a40d-af9aaff19420
1,ce10382b-b9fa-4654-aaf9-f5d437d5bb87
1,4da02a02-2ff4-4191-98bc-1bf56ab67d9d
1,d250b2c9-80b2-4688-81ba-052cdbe06db6
1,619b6e30-b261-450e-b28b-8c52acd0e074
1,515352c0-afb1-4ccd-b128-5c398e40392a
1,193552cc-b77d-4dc2-874b-84fa5985d58f
1,226a458c-8448-45dd-a2af-c34276ea061b
1,c7ed3b05-dea2-4489-a892-276f863a06b4
1,e877bd44-da7b-44b5-b6ce-5a1d4dd053f0
1,9a32e08e-26e0-44cd-8c25-e2ad0ba32b57
1,fb6d0d5a-8060-4958-b0cb-ff359c5b7f51
1,bb12df36-f892-4216-9402-0ba1ec32a6bb
1,7ac771bb-dc84-43e0-b46f-ef52492a7791
1,132ab8e6-0f1e-4689-a86c-21a842b322b6
1,7c915bbf-aa06-4583-b7e0-ceaf1938a238
1,ba332e27-f1c4-4e5c-881d-a4d6bc892e09
1,179dd8fe-4c8d-4b96-8e5d-799aa95b024f
1,f2ed6111-2735-47bb-8150-efc6aaf1654a
1,378d33cc-9f20-4f22-8f5e-22b8d912be6e
1,b4d8f0b5-4ce6-434d-a709-0b3f46ab66dc
1,1a7d7de9-a0e7-4868-8660-59323ebc8693
1,07bdc8d5-930d-406c-a3c1-fc47d09ccd1c
1,e5629d1b-8b9d-41b8-965a-3fbcf6f3625f
1,a6a60cae-ced2-4fe0-89b2-853d7460ec18
1,580a4b83-b8ea-40d0-a2a2-1c286a08ecdd
1,7a515443-2cf8-4b53-986c-132feab9b63f
1,a2b29759-fbbf-4248-8108-e9085f4bc264
1,4dcb63ef-e89f-45ce-9abc-98ac0489acd2
1,d813b870-2812-4229-8c95-f40877596c21
1,6ba18c06-6f58-4235-98aa-e42c25f143e1
1,533cb2db-9067-41cc-8936-f8660b27b924
1,7ee0e28f-93eb-4636-91ed-f50391adcf32
1,5d7d01ec-cb9d-48e9-96ed-32d8d51e051c
1,e804b090-9c86-4d25-8264-b1c2c8217f17
1,36a733e5-4496-4127-8c4f-e4cf3a78b5ad
1,ae0df0cb-3d95-46f6-8d40-f320f603925d
1,c6a2b3dd-23fd-42b0-9de7-f0c4724532f3
1,8716ec2a-e6d6-419f-8380-4b8dd202ffe3
1,97099bc6-e3e2-4027-8de2-b2e28bd03774
1,faeaa1ab-49a6-4f80-9cfa-524ab00a9bb9
1,d51220c1-6173-439e-9201-6149526e8477
1,ddf7a1ed-4e6c-4209-a5ab-8fcb115a43a7
1,6c390ddf-a2d9-4cff-9597-a4c239bf5e44
1,33971944-529c-4f77-a350-cd15d68c53b4
1,9a109f34-b5f4-4d04-92b2-22354e008f13
1,361b61b5-3dd0-4429-8f4f-1a01f304271a
1,696b5166-b2a0-43b5-ab0c-fc5c4d888bc1
1,ad46efb6-41b3-408c-b964-74ae3e73e1c6
1,f495306f-75ed-4969-a8fe-2065fe8c2ca6
1,08d3d376-36b7-42f2-bfb6-d40d45c3bf1c
1,528adf80-9291-47d1-add0-71f712775a32
1,20962217-5ac6-4a1f-af63-32f05e1c400d
1,ea4306f6-70c0-4a6b-8281-0f530399bc63
1,d1a08fef-4cb8-40ba-ae13-13c1934bed5a
1,8466d3c1-7f6f-4393-b945-b4ab76ea0b03
1,76a74002-b477-4ecf-84c3-cc7ab150f406
1,7101f7b9-543b-4dec-985d-1c730262ca86
1,b99f80c3-da79-4112-9afa-92347ccd2ef3
1,25f6ca65-2c67-4aba-8c41-90b93897de03
1,f29060d1-129e-47e1-8409-b28a3eb42043
1,139eaedb-8f21-4960-8b83-45583d497f3d
1,c33b9998-7086-46a9-b334-3c6a6443087f
1,e0e034d0-613b-4b1b-9537-9a7c02f23f61
1,3634d3e9-1f8c-4e1d-80e7-bb964c2cbe14
1,71b2c6ca-bf46-467d-bc2e-9d975a93a9b3
1,8c08b9a0-3573-4974-893f-578f3a516f9f
1,a31897b1-3525-42d1-bfe4-3605795d6d8c
1,4eb6c064-0059-40db-bbb4-1d3af33f4208
1,e2f91217-6489-4be2-938b-9ee42dd40d6a
1,f43700d0-2e84-4cb3-965a-66a324f8fcbe
1,7a077107-4cf2-4baa-9a64-f9e52301d6e9
1,ca7a0da6-cd3f-4d2d-b173-17f3dc2f8537
1,26584e1b-713c-4111-abe6-47d7d4bbd5bc
1,78974b7d-7237-44c9-a728-bfa931a2d284
1,2e844881-dd7e-4709-8297-9ca478467442
1,765c37c6-4423-4210-af3c-f6ad98a6026f
1,18f04c70-4143-4117-ae44-9a971c1fea1c
1,f4cd7175-de57-4ff0-8da3-640f99199b9b
1,a409cd23-fa1a-4d0f-88c6-11de1c8c4bac
1,ce8944bc-1a99-412c-b7e7-efd68664025e
1,ab997068-0bfe-4c66-88b9-b9870d5f9ba0
1,21a1bd2c-828d-4f0c-8cb0-1dd59c4fe143
1,726d22b0-a522-420f-a878-263e7b617231
1,2d044bb9-af8a-4a8a-a8c3-eb6aadf027cc
1,837bf2c9-4f1c-493e-9420-e2356347d279
1,81625279-6ec9-466a-a71d-80f8c0781044
1,279cf388-84bc-4481-a2d3-1c976f663080
1,5867a5a1-bc10-41f4-b703-17f140880b1c
1,0706dc8e-fea5-47f7-b84e-a7dc5c61d4ce
1,7c8a419c-c5a2-43e0-88cb-0c91e239dbed
1,8dcd5a00-d79c-46c5-a064-77d954bdea22
1,c48ab99e-e15d-4162-ad58-60b478d22d9b
1,a40fc908-1b17-4ce1-b58d-bff10798791f
1,b783f6f5-0329-4683-b1cd-6fe929a4d550
1,81f4a1a2-3981-41f9-91cb-830365fa0b48
1,3c065df8-6a98-45bd-9bec-f04658ed7572
1,e368019b-b2b3-4e57-b1b3-b4a1ba362cca
1,16e3f64e-6bc1-40a6-a6c5-43b9c4280177
1,76bd4829-fc7c-48d8-94c7-e82c89d11e57
1,6e8086f7-526f-4ee3-a1b5-cd4bf8bebaf4
1,5a4ad221-dbee-4ddd-b2c5-8cc5e4880155
1,f0e0173e-8329-4bcf-ab05-3f50e5fa2dad
1,eb94745b-257e-4fc9-bf1b-adc491807e1b
1,1ed00a91-be31-4288-9fa8-60ad780924dd
1,c9425a2b-e676-4c9b-b69d-b3ff8ed3ede0
1,c37a645c-e77e-4fc4-b07c-0ff9d22385b7
1,a2c57e51-60c8-4c0d-bd82-dcb35e90ef2b
1,264fd71e-3aca-47d4-aefe-1a69fa648626
1,37d2c7e0-2614-422f-b772-5b5bd8ca2fec
1,4289eea6-e6ed-4f1c-b983-ddd9e8516cc2
1,8b1d2989-15dc-4fdb-b0da-1d0b969af0cf
1,d38fc693-2bf5-42ac-b7a3-95a41edaec02
1,410d9cf5-875e-49c3-901a-8cbb6701b0f9
1,b318e0c9-a262-4270-a704-eed9447abd7d
1,50ff2b36-9f45-4427-bae0-e8e70850a101
1,7533d132-62d0-4f2c-846f-1b1398e60a9e
1,be21616d-7b38-466f-9ba1-c970af3fbb7c
1,f1addb1a-28ba-41db-9c04-00bffb36e78d
1,5e240ed5-a7a6-462c-b3b5-d7824d7ea924
1,7f83f663-8f93-4d8d-98a4-a3122b245a0c
1,f157d7fa-5278-4b5b-a970-f4bf34107613
1,3b999f58-61b0-454b-801e-aca1a427c584
1,2a7f0332-f48e-4696-b63e-603f205846e7
1,04b47c7f-da76-4439-b348-125293c554ed
1,7156e031-0e25-4f1f-802f-d6492ae24489
1,ac6ca22a-9a67-47e8-850f-6713ffe6f97c
1,eec5d0d1-f38f-429f-9fa9-5185292928b4
